Student ID,student_name,gender,grade,school_name,reading_score,math_score
525,Janice Cochran,F,10th,Stewart High School,89,96
526,Courtney Trujillo,F,11th,Stewart High School,98,92
527,Scott Barnes,M,9th,Stewart High School,93,99
528,George Santana,M,11th,Stewart High School,94,99
529,George Mccormick,M,11th,Stewart High School,96,75
530,Robin Joseph,F,10th,Stewart High School,97,74
531,Tyler Wilson,M,11th,Stewart High School,92,84
532,Anthony Larson,M,9th,Stewart High School,90,98
533,Jeffrey Robinson,M,10th,Stewart High School,90,76
534,Todd Brown,M,11th,Stewart High School,89,96
535,Jackie Aguirre,F,12th,Stewart High School,94,77
536,John Smith,M,10th,Stewart High School,90,83
537,Carol Shea,F,10th,Stewart High School,89,89
538,Jessica Howe,F,10th,Stewart High School,93,82
539,Donna Alvarado,F,12th,Stewart High School,99,95
540,Hannah Morrison,F,12th,Stewart High School,93,73
541,Denise Mitchell,F,10th,Stewart High School,99,86
542,David Reyes,M,9th,Stewart High School,95,90
543,Jessica Miller,F,12th,Stewart High School,89,72
544,Jason Gonzalez,M,12th,Stewart High School,98,88
545,Katrina Cohen,F,12th,Stewart High School,99,72
546,Terri Leon,F,10th,Stewart High School,98,89
547,William Campbell,M,9th,Stewart High School,93,93
548,William Holloway,M,10th,Stewart High School,94,95
549,Dawn Kirby,F,12th,Stewart High School,95,82
550,Monica Johnson,F,10th,Stewart High School,93,81
551,Eddie Meyer MD,M,10th,Stewart High School,96,74
552,Dr. Deborah Clark,F,12th,Stewart High School,99,76
553,Matthew Mcneil,M,10th,Stewart High School,97,70
554,Brittany Ruiz,F,11th,Stewart High School,96,96
555,Brian Sellers,M,9th,Stewart High School,92,94
556,Elizabeth Banks,F,12th,Stewart High School,99,76
557,Amy Wells,F,9th,Stewart High School,99,93
558,Laura Brooks,F,10th,Stewart High School,99,92
559,Douglas Grimes,M,11th,Stewart High School,96,93
560,Steven Mitchell Jr.,M,12th,Stewart High School,93,76
561,Stephanie Campbell,F,9th,Stewart High School,96,69
562,Jesse Smith,M,10th,Stewart High School,98,96
563,David Braun,M,11th,Stewart High School,98,79
564,Eric Johnson,M,9th,Stewart High School,91,95
565,Ashley Haynes,F,9th,Stewart High School,90,95
566,Brooke Martin,F,12th,Stewart High School,94,89
567,Keith Rivera,M,10th,Stewart High School,91,98
568,David Stevens,M,9th,Stewart High School,98,93
569,Valerie Nguyen,F,11th,Stewart High School,95,96
570,Dana Shah,F,11th,Stewart High School,94,71
571,Tracy Beltran,F,10th,Stewart High School,96,70
572,Robert Marshall,M,10th,Stewart High School,99,89
573,Janet Moyer,F,12th,Stewart High School,95,84
574,Steven Jones,M,9th,Stewart High School,89,82
575,Amy West,F,9th,Stewart High School,97,88
576,Michael Cruz,M,11th,Stewart High School,90,89
577,Kyle Keller,M,10th,Stewart High School,96,81
578,Dana Shaw,F,9th,Stewart High School,97,80
579,Joshua Gilbert,M,11th,Stewart High School,91,78
580,Jessica Walker,F,10th,Stewart High School,99,95
581,Gordon Prince,M,9th,Stewart High School,90,93
582,Jonathan Rogers MD,M,12th,Stewart High School,90,90
583,Colleen Miles,F,9th,Stewart High School,90,82
584,Jason Miller,M,11th,Stewart High School,93,82
585,Michael Williams,M,12th,Stewart High School,98,70
586,Jessica Cruz,F,9th,Stewart High School,93,96
587,Lisa Doyle,F,10th,Stewart High School,99,97
588,Julie Clark,F,9th,Stewart High School,93,71
589,Gregory Sanders,M,9th,Stewart High School,96,73
590,Peggy Collins,F,9th,Stewart High School,93,70
591,Jennifer Ford,F,11th,Stewart High School,98,84
592,Allison Perez,F,12th,Stewart High School,99,87
593,Ryan Scott,M,12th,Stewart High School,98,72
594,Kenneth Scott,M,11th,Stewart High School,91,69
595,Lindsey Huffman,F,11th,Stewart High School,90,88
596,Peter Taylor,M,12th,Stewart High School,96,75
597,Diana Hamilton,F,9th,Stewart High School,92,97
598,Nicholas Parker,M,12th,Stewart High School,93,85
599,Daniel Gomez,M,9th,Stewart High School,95,97
600,David Morris,M,9th,Stewart High School,98,83
601,Carol Martin,F,12th,Stewart High School,91,74
602,Dawn Freeman,F,9th,Stewart High School,89,69
603,Tracy King,F,9th,Stewart High School,97,87
604,Brian Golden,M,10th,Stewart High School,93,96
605,Billy Rodriguez,M,12th,Stewart High School,94,76
606,Andrew Foster,M,12th,Stewart High School,94,92
607,John Russo,M,12th,Stewart High School,94,89
608,Rebecca Luna,F,11th,Stewart High School,94,83
609,Leslie Richardson,F,10th,Stewart High School,97,86
610,Jason Pruitt Jr.,M,10th,Stewart High School,99,68
611,Brittney Henry,F,11th,Stewart High School,98,78
612,John Callahan,M,9th,Stewart High School,98,94
613,Nathan Larson,M,10th,Stewart High School,99,77
614,Carlos Berry,M,10th,Stewart High School,91,68
615,Cynthia Hall,F,9th,Stewart High School,96,96
616,Jose Solomon,M,10th,Stewart High School,92,98
617,Andrea Fernandez,F,9th,Stewart High School,96,77
618,Samantha Thompson,F,11th,Stewart High School,98,77
619,Brian Thornton,M,11th,Stewart High School,90,69
620,Cynthia Robinson,F,12th,Stewart High School,93,69
621,Jennifer James,F,11th,Stewart High School,94,76
622,Cindy Taylor,F,9th,Stewart High School,93,80
623,Tammy Arias,F,9th,Stewart High School,93,95
624,Latoya Vincent,F,9th,Stewart High School,92,86
625,Stacey Barron,F,11th,Stewart High School,89,88
626,Cassandra Myers,F,10th,Stewart High School,97,73
627,Kristi Wright,F,9th,Stewart High School,95,71
628,Harold Jackson,M,9th,Stewart High School,91,97
629,Krystal Pope,F,10th,Stewart High School,93,89
630,Ashley Howard,F,10th,Stewart High School,91,73
631,Lisa Lowery,F,9th,Stewart High School,99,78
632,Daniel Hernandez,M,11th,Stewart High School,95,71
633,Melissa Summers,F,10th,Stewart High School,97,69
634,Patricia Potter,F,10th,Stewart High School,94,90
635,Jeffrey Patel,M,12th,Stewart High School,97,98
636,Scott Cox,M,9th,Stewart High School,95,83
637,Shawn Stewart,M,9th,Stewart High School,90,69
638,Amanda Schultz,F,11th,Stewart High School,97,70
639,Jose Allen,M,11th,Stewart High School,95,88
640,Dana Mitchell,F,9th,Stewart High School,97,99
641,Melissa Acevedo,F,12th,Stewart High School,93,87
642,Mark Moon,M,12th,Stewart High School,93,70
643,Jennifer Turner,F,10th,Stewart High School,91,76
644,Tanner Lopez,M,11th,Stewart High School,98,80
645,Andrew Little,M,9th,Stewart High School,97,98
646,Mr. Charles Wood,M,11th,Stewart High School,97,71
647,Caitlin Perez,F,9th,Stewart High School,95,78
648,Karen Stewart,F,11th,Stewart High School,89,83
649,Paula West,F,12th,Stewart High School,91,81
650,Emily Stevens,F,9th,Stewart High School,92,81
651,Anna Reynolds,F,9th,Stewart High School,94,83
652,Laura Little,F,10th,Stewart High School,97,93
653,Gregory Harvey,M,10th,Stewart High School,93,92
654,Chase Cox,M,9th,Stewart High School,89,75
655,Joshua Russell,M,10th,Stewart High School,93,97
656,Brett Fuentes,M,11th,Stewart High School,93,99
657,Amanda Ramirez,F,12th,Stewart High School,90,68
658,Phillip Hatfield,M,10th,Stewart High School,95,96
659,Andrea Perez,F,12th,Stewart High School,95,68
660,Phillip Todd,M,9th,Stewart High School,99,98
661,Katrina Ortega,F,11th,Stewart High School,99,76
662,Kaylee Schmidt,F,12th,Stewart High School,92,79
663,Dr. Benjamin Phillips Jr.,M,9th,Stewart High School,96,69
664,Bruce Garcia,M,12th,Stewart High School,89,87
665,Kelly Johnson,F,12th,Stewart High School,92,93
666,Jill Adkins,F,12th,Stewart High School,97,81
667,Hayley White,F,12th,Stewart High School,89,75
668,James Webster,M,9th,Stewart High School,97,75
669,Patrick Day,M,12th,Stewart High School,97,78
670,Charles Rodriguez,M,9th,Stewart High School,95,82
671,Jesse Adams,M,12th,Stewart High School,94,96
672,Peter Wong,M,9th,Stewart High School,97,96
673,Scott Hall,M,12th,Stewart High School,96,92
674,Robert Adams,M,10th,Stewart High School,92,84
675,Jennifer Madden,F,9th,Stewart High School,89,69
676,Christopher Boone,M,9th,Stewart High School,99,72
677,Allison Martin,F,9th,Stewart High School,90,85
678,Jeremy Vasquez,M,11th,Stewart High School,95,88
679,Eric Davidson,M,9th,Stewart High School,99,72
680,Anthony Williamson,M,12th,Stewart High School,90,89
681,Carol Jordan,F,9th,Stewart High School,96,97
682,Susan Wolfe,F,10th,Stewart High School,92,81
683,Cynthia Randall,F,12th,Stewart High School,90,84
684,Daniel Morris,M,9th,Stewart High School,94,68
685,Kathy Shaffer,F,10th,Stewart High School,89,98
686,Brian Barajas,M,12th,Stewart High School,99,98
687,Kimberly Vasquez,F,12th,Stewart High School,99,69
688,Christina Davis,F,10th,Stewart High School,92,98
689,Amy Robertson,F,9th,Stewart High School,94,72
690,Michelle Fuller,F,12th,Stewart High School,89,81
691,Jesse Barber,M,10th,Stewart High School,97,87
692,Matthew Mcdonald,M,12th,Stewart High School,93,75
693,John Evans,M,10th,Stewart High School,95,84
694,Nicole Jimenez,F,10th,Stewart High School,91,98
695,Anthony Ramirez,M,10th,Stewart High School,93,76
696,Deborah Fisher,F,12th,Stewart High School,92,95
697,Connie Harris,F,9th,Stewart High School,94,72
698,Michael Watts MD,M,12th,Stewart High School,92,81
699,Sara Morrison,F,12th,Stewart High School,94,92
700,Seth Berger,M,10th,Stewart High School,89,82
701,Kathleen Welch,F,11th,Stewart High School,98,89
702,Kathleen Schneider,F,9th,Stewart High School,93,70
703,Ruben Roach,M,10th,Stewart High School,92,79
704,James Hodge,M,9th,Stewart High School,90,86
705,Jacob Gray,M,9th,Stewart High School,99,82
706,Kathryn Brown,F,11th,Stewart High School,99,68
707,Frank Ryan,M,9th,Stewart High School,95,74
708,Christopher Mitchell,M,12th,Stewart High School,96,89
709,Paul Sosa,M,10th,Stewart High School,89,81
710,Jennifer Brandt,F,9th,Stewart High School,91,85
711,Nicholas Riley,M,12th,Stewart High School,99,98
712,Ashlee Mendoza,F,9th,Stewart High School,95,95
713,Sonia Velazquez,F,10th,Stewart High School,89,96
714,Victor Walker,M,9th,Stewart High School,98,80
715,Jill Leonard,F,12th,Stewart High School,98,74
716,Tabitha Sanders,F,10th,Stewart High School,99,95
717,Melanie Daniels,F,9th,Stewart High School,89,91
718,Amanda Lowe,F,11th,Stewart High School,97,93
719,Rebecca Mendoza,F,11th,Stewart High School,98,71
720,Gail Smith,F,11th,Stewart High School,95,84
721,Timothy Briggs,M,10th,Stewart High School,97,76
722,Sharon Johnson,F,9th,Stewart High School,89,94
723,Edward Carr,M,12th,Stewart High School,89,98
724,Henry Wilson,M,11th,Stewart High School,92,76
725,Katie Thomas,F,9th,Stewart High School,93,77
726,Jose Flores MD,M,9th,Stewart High School,96,81
727,Charles Buchanan,M,9th,Stewart High School,91,95
728,David Conway,M,12th,Stewart High School,93,90
729,Daniel West,M,9th,Stewart High School,96,90
730,Alexis Mason,F,10th,Stewart High School,91,89
731,Mr. Earl Aguirre,M,10th,Stewart High School,95,90
732,Jacob Ruiz,M,10th,Stewart High School,99,84
733,Darryl Jones,M,12th,Stewart High School,93,86
734,Donna Williams,F,12th,Stewart High School,99,71
735,Christine Holland,F,10th,Stewart High School,98,71
736,Andrea Mora,F,9th,Stewart High School,93,80
737,Joshua Holmes,M,10th,Stewart High School,93,92
738,Cassie Walton,F,9th,Stewart High School,95,81
739,Elizabeth Tran,F,9th,Stewart High School,90,77
740,Christina Watson,F,11th,Stewart High School,94,82
741,Albert Ballard,M,9th,Stewart High School,95,75
742,Lauren Thornton,F,9th,Stewart High School,91,97
743,Mrs. Laura Daniel DDS,F,9th,Stewart High School,93,79
744,Natalie Hill,F,12th,Stewart High School,93,78
745,Betty Mcconnell,F,10th,Stewart High School,93,96
746,James Wilson Jr.,M,9th,Stewart High School,99,75
747,Raymond Lee II,M,12th,Stewart High School,94,71
748,Melissa Smith,F,10th,Stewart High School,99,73
749,Michelle Roberts,F,11th,Stewart High School,91,87
750,Robert Hampton,M,10th,Stewart High School,94,92
751,Stephanie Mcintosh,F,11th,Stewart High School,96,88
752,Bradley Lopez,M,9th,Stewart High School,93,94
753,Lisa Becker,F,9th,Stewart High School,97,99
754,Sharon Brown,F,11th,Stewart High School,97,84
755,Justin Alvarez,M,10th,Stewart High School,92,84
756,Rebecca Carter,F,12th,Stewart High School,92,79
757,John Perez,M,10th,Stewart High School,89,78
758,Kenneth Santos,M,9th,Stewart High School,89,69
759,Karen Williams,F,9th,Stewart High School,93,86
760,Leah Cox,F,9th,Stewart High School,98,82
761,Samuel Pena Jr.,M,11th,Stewart High School,93,80
762,Gary Brooks,M,9th,Stewart High School,91,78
763,Katie Morrow,F,9th,Stewart High School,92,73
764,Heather Clark,F,10th,Stewart High School,98,91
765,Patrick Bennett,M,9th,Stewart High School,95,89
766,Joseph Garrett,M,11th,Stewart High School,89,92
767,Joshua Sosa,M,9th,Stewart High School,99,70
768,Stephanie Thompson,F,11th,Stewart High School,96,71
769,James Powell,M,10th,Stewart High School,90,72
770,Derek Taylor,M,10th,Stewart High School,92,71
771,Wesley Odonnell,M,12th,Stewart High School,99,81
772,Alison Anderson,F,11th,Stewart High School,92,92
773,Brandon Perry,M,9th,Stewart High School,89,93
774,Scott Little,M,11th,Stewart High School,90,96
775,William Nelson,M,10th,Stewart High School,98,76
776,Steven Brown,M,11th,Stewart High School,95,99
777,William Morgan,M,12th,Stewart High School,96,90
778,Brian Henderson,M,9th,Stewart High School,98,73
779,Robert Bowman,M,9th,Stewart High School,93,70
780,Rachel Garner,F,9th,Stewart High School,99,87
781,Jeff Hanna,M,10th,Stewart High School,90,97
782,Cindy Kelly,F,10th,Stewart High School,91,80
783,Vanessa Stone,F,9th,Stewart High School,95,78
784,Joshua Reynolds,M,9th,Stewart High School,98,82
785,Jessica Flores,F,10th,Stewart High School,91,79
786,Ms. Laura Gonzalez,F,11th,Stewart High School,91,98
787,Kim Peterson,F,12th,Stewart High School,94,88
788,Amy Martinez,F,9th,Stewart High School,93,97
789,Aaron Davis,M,9th,Stewart High School,94,87
790,Gregory Harris,M,9th,Stewart High School,94,96
791,Christopher Blair,M,12th,Stewart High School,90,99
792,Bruce Taylor,M,11th,Stewart High School,93,72
793,Matthew Allen,M,9th,Stewart High School,92,89
794,Robert Sutton,M,12th,Stewart High School,97,94
795,Luke Jackson,M,11th,Stewart High School,98,79
796,Melinda Brown,F,12th,Stewart High School,98,84
797,Gabriella Campbell,F,10th,Stewart High School,94,92
798,Laura Wood,F,10th,Stewart High School,93,78
799,Nicole Fleming,F,12th,Stewart High School,91,90
800,Lauren Anderson,F,12th,Stewart High School,99,89
801,Holly Love,F,10th,Stewart High School,97,81
802,Christopher Cortez,M,12th,Stewart High School,98,77
803,Rachel Leon,F,12th,Stewart High School,89,75
804,Ethan Nelson MD,M,12th,Stewart High School,98,89
805,Kimberly Lee,F,9th,Stewart High School,89,87
806,Christopher Shaw,M,9th,Stewart High School,98,97
807,Karen Moore,F,10th,Stewart High School,95,95
808,Russell Bailey,M,11th,Stewart High School,97,82
809,Eric Hayes,M,10th,Stewart High School,99,91
810,Wayne Bautista,M,10th,Stewart High School,94,78
811,Rita Morris,F,9th,Stewart High School,91,71
812,David Mcdonald,M,12th,Stewart High School,92,73
813,Michael Macdonald,M,10th,Stewart High School,92,87
814,Emily Morris,F,9th,Stewart High School,96,97
815,Andrea Harper,F,12th,Stewart High School,98,73
816,Melissa Ferguson,F,11th,Stewart High School,98,99
817,Trevor Washington,M,12th,Stewart High School,96,70
818,Shannon Thomas,F,9th,Stewart High School,97,91
819,Jonathan Owens,M,10th,Stewart High School,99,88
820,Pamela Gonzalez,F,9th,Stewart High School,89,98
821,Catherine Franklin,F,9th,Stewart High School,92,68
822,Susan Aguilar,F,9th,Stewart High School,99,73
823,Derek Torres,M,12th,Stewart High School,92,69
824,Christopher Marquez,M,10th,Stewart High School,99,86
825,Steven Rice,M,11th,Stewart High School,91,95
826,Scott Lloyd,M,11th,Stewart High School,89,85
827,Seth Garcia,M,9th,Stewart High School,99,98
828,Barry Campbell,M,9th,Stewart High School,96,78
829,Heather Ward,F,10th,Stewart High School,89,92
830,Jamie Wells,F,12th,Stewart High School,90,80
831,Kimberly Moreno,F,11th,Stewart High School,94,75
832,Paul Mcneil,M,11th,Stewart High School,99,73
833,Christine Mann,F,9th,Stewart High School,90,92
834,Sarah Johnson,F,10th,Stewart High School,90,89
835,Seth Davis,M,10th,Stewart High School,91,92
836,Richard Taylor,M,11th,Stewart High School,89,86
837,Michael Price,M,10th,Stewart High School,91,99
838,Christopher Ellison,M,11th,Stewart High School,93,80
839,Kimberly Houston DVM,F,12th,Stewart High School,89,78
840,Christopher Davies,M,12th,Stewart High School,91,74
841,Daniel Lara,M,10th,Stewart High School,99,83
842,Alejandro Walters,M,10th,Stewart High School,91,69
843,Michael Short,M,10th,Stewart High School,91,75
844,Kelly Price,F,9th,Stewart High School,90,76
845,Wendy Myers,F,10th,Stewart High School,95,87
846,Marisa Allison,F,10th,Stewart High School,90,85
847,David Holt,M,9th,Stewart High School,96,83
848,Frances James,F,9th,Stewart High School,97,79
849,Kimberly Brown,F,10th,Stewart High School,90,73
850,Matthew Reynolds,M,11th,Stewart High School,91,77
851,Tina Lucero,F,12th,Stewart High School,92,84
852,Katie Parker,F,10th,Stewart High School,89,99
853,Melinda Douglas,F,11th,Stewart High School,94,75
854,Richard Gonzalez,M,11th,Stewart High School,99,98
855,John Smith,M,11th,Stewart High School,95,72
856,Anita Silva,F,10th,Stewart High School,99,90
857,Larry Hernandez,M,11th,Stewart High School,94,72
858,Jose Garcia,M,12th,Stewart High School,97,73
859,Alexander Smith,M,10th,Stewart High School,95,96
860,Eric Pope,M,11th,Stewart High School,94,79
861,Natalie Daniel,F,11th,Stewart High School,91,80
862,Teresa Cunningham,F,12th,Stewart High School,95,82
863,Brett Anderson,M,11th,Stewart High School,94,97
864,Sheila Miller,F,10th,Stewart High School,93,79
865,Zachary Lawson,M,11th,Stewart High School,93,73
